iso,SID,P_2019,GR_SID,area
vnm,2412,4535,143,784
vnm,2415,2252,143,11509
vnm,2418,5765,143,16495
vnm,2417,1472,143,8139
vnm,2419,559,143,4169
vnm,2416,3458,143,9750
vnm,2414,2098,143,10400
vnm,2413,1667,143,13631
vnm,2366,3513,139,160
vnm,2368,3837,139,7884
vnm,2369,3005,139,7861
vnm,2367,4824,139,9578
vnm,2373,2757,139,6244
vnm,2372,5003,139,5246
vnm,2370,4037,139,5506
vnm,2371,4279,139,16183
vnm,2352,10359,137,221
vnm,2343,10662,137,789
vnm,2354,1517,137,1707
vnm,2344,15592,137,1061
vnm,2342,18500,137,1071
vnm,2345,6602,137,546
vnm,2349,14707,137,509
vnm,2347,10379,137,682
vnm,2348,14414,137,328
vnm,2350,10255,137,160
vnm,2351,15437,137,222
vnm,2353,3423,137,5701
vnm,2341,16545,137,1156
vnm,2355,3078,137,5599
vnm,2340,15042,137,14239
vnm,2346,21121,137,5971
vnm,2486,3059,148,426
vnm,2487,1716,148,1425
vnm,2488,1395,148,2449
vnm,2395,2405,141,1940
vnm,2386,7758,141,385
vnm,2393,5316,141,1498
vnm,2391,3044,141,2547
vnm,2388,5155,141,7328
vnm,2390,2544,141,1129
vnm,2387,3080,141,10957
vnm,2392,2983,141,748
vnm,2389,4454,141,3431
vnm,2394,4075,141,1362
vnm,2447,6910,146,9921
vnm,2452,8550,146,1150
vnm,2449,10128,146,6785
vnm,2453,7084,146,712
vnm,2446,4746,146,95
vnm,2462,7684,146,800
vnm,2459,8749,146,2290
vnm,2458,6454,146,1883
vnm,2460,7712,146,1312
vnm,2464,8334,146,823
vnm,2463,8836,146,1039
vnm,2445,36463,146,2149
vnm,2455,5533,146,1214
vnm,2451,3110,146,612
vnm,2456,4102,146,888
vnm,2454,5885,146,900
vnm,2448,2747,146,8951
vnm,2450,4168,146,790
vnm,2457,6459,146,679
vnm,2465,4857,146,822
vnm,2461,10642,146,1108
vnm,2318,7834,135,141
vnm,2311,24906,135,1486
vnm,2312,20902,135,304
vnm,2306,19700,135,435
vnm,2322,9375,135,3137
vnm,2307,18284,135,554
vnm,2317,7328,135,110
vnm,2316,19777,135,346
vnm,2319,21806,135,374
vnm,2305,16787,135,1340
vnm,2303,8346,135,3105
vnm,2310,10696,135,481
vnm,2304,11987,135,1848
vnm,2309,9005,135,644
vnm,2308,14721,135,1201
vnm,2313,7512,135,562
vnm,2315,10459,135,72
vnm,2320,2571,135,468
vnm,2321,9991,135,3034
vnm,2314,12250,135,146
vnm,2411,540,142,2122
vnm,2405,4062,142,4298
vnm,2408,2465,142,108
vnm,2403,7558,142,1475
vnm,2397,3702,142,11837
vnm,2409,3392,142,931
vnm,2396,7255,142,142
vnm,2404,5255,142,1825
vnm,2402,4929,142,795
vnm,2406,5085,142,3277
vnm,2398,4129,142,19600
vnm,2400,2483,142,687
vnm,2401,2710,142,1086
vnm,2399,3538,142,3634
vnm,2407,1372,142,219
vnm,2410,2478,142,110
vnm,2441,1815,145,3813
vnm,2436,2281,145,14477
vnm,2434,2855,145,15836
vnm,2439,1115,145,3077
vnm,2437,1177,145,9635
vnm,2433,730,145,12255
vnm,2444,6903,145,2665
vnm,2440,2922,145,3528
vnm,2443,5140,145,8985
vnm,2435,2428,145,9454
vnm,2442,11074,145,7837
vnm,2432,11489,145,1401
vnm,2438,2114,145,6397
vnm,2329,1703,136,5465
vnm,2337,3377,136,629
vnm,2330,7378,136,3000
vnm,2334,16115,136,1700
vnm,2328,1533,136,9554
vnm,2331,5876,136,2774
vnm,2335,10008,136,941
vnm,2332,14136,136,4237
vnm,2326,4319,136,58
vnm,2323,8001,136,157
vnm,2325,10666,136,966
vnm,2333,3637,136,5705
vnm,2324,3807,136,131
vnm,2327,5014,136,518
vnm,2336,6757,136,1865
vnm,2339,3083,136,1984
vnm,2338,1706,136,1693
vnm,2479,4852,147,420
vnm,2472,7638,147,880
vnm,2467,7522,147,1804
vnm,2478,8710,147,862
vnm,2471,9464,147,797
vnm,2474,3939,147,841
vnm,2482,8397,147,706
vnm,2484,9556,147,1041
vnm,2468,11507,147,2850
vnm,2477,6067,147,490
vnm,2483,6272,147,805
vnm,2480,8577,147,539
vnm,2466,14348,147,489
vnm,2470,12054,147,1670
vnm,2475,5197,147,510
vnm,2473,9105,147,1241
vnm,2485,2053,147,398
vnm,2476,3120,147,206
vnm,2481,5468,147,591
vnm,2376,1530,140,3436
vnm,2377,1084,140,2414
vnm,2385,2636,140,1501
vnm,2379,1368,140,6474
vnm,2382,5848,140,3388
vnm,2380,7785,140,6070
vnm,2383,5978,140,5725
vnm,2375,2525,140,19192
vnm,2378,4199,140,8408
vnm,2384,6781,140,2885
vnm,2374,7406,140,718
vnm,2381,3187,140,6150
vnm,2358,6853,138,3372
vnm,2469,1916,138,516
vnm,2361,8111,138,912
vnm,2364,14971,138,2467
vnm,2365,13432,138,1742
vnm,2359,21973,138,1255
vnm,2357,17210,138,1148
vnm,2363,5585,138,8314
vnm,2360,8169,138,390
vnm,2356,12121,138,6488
vnm,2362,9319,138,942
vnm,2428,1064,144,7330
vnm,2422,1341,144,2116
vnm,2420,9273,144,324
vnm,2421,2046,144,8829
vnm,2425,2796,144,3195
vnm,2427,10615,144,1039
vnm,2426,10361,144,2030
vnm,2424,1063,144,4605
vnm,2431,815,144,3169
vnm,2430,3536,144,4303
vnm,2429,1596,144,2337
vnm,2423,1362,144,10579
vnm,11160,102,351,225
vnm,6654,5718,348,1409
vnm,6659,4466,348,6925
vnm,6658,5386,348,2969
vnm,6652,6726,348,1075
vnm,6660,4975,348,6632
vnm,6655,4802,348,2434
vnm,6656,2498,348,1408
vnm,6657,6891,348,5225
vnm,6653,5012,348,12010
vnm,6650,2641,347,3035
vnm,6651,3296,347,5780
vnm,6648,2933,347,9281
vnm,6643,2225,347,8630
vnm,6645,3274,347,7682
vnm,6641,5499,347,12942
vnm,6644,532,347,10289
vnm,6640,4934,347,17486
vnm,6647,1656,347,16161
vnm,6638,4552,347,2578
vnm,6639,1767,347,2318
vnm,6646,3521,347,22091
vnm,6649,4564,347,7278
vnm,6642,1013,347,6223
vnm,6560,5183,342,564
vnm,6562,8740,342,955
vnm,6567,12585,342,2193
vnm,6563,4546,342,533
vnm,6561,19873,342,290
vnm,6564,5297,342,192
vnm,6568,6787,342,2193
vnm,6565,4921,342,580
vnm,6566,24846,342,431
vnm,6618,5265,346,696
vnm,6627,3611,346,3050
vnm,6625,2322,346,1306
vnm,6628,3936,346,1920
vnm,6626,3136,346,1130
vnm,6633,1519,346,611
vnm,6617,8180,346,896
vnm,6623,4303,346,3309
vnm,6634,4854,346,1651
vnm,6622,3635,346,1502
vnm,6637,3002,346,2162
vnm,6632,2673,346,989
vnm,6629,2274,346,1476
vnm,6630,5128,346,417
vnm,6635,3666,346,3114
vnm,6636,2319,346,2202
vnm,6631,1879,346,21148
vnm,6619,3565,346,1137
vnm,6620,3914,346,1287
vnm,6621,4478,346,3257
vnm,6624,652,346,896
vnm,6681,4164,350,1344
vnm,6682,4518,350,2529
vnm,6699,6468,350,4073
vnm,6690,3804,350,2688
vnm,6694,4073,350,1291
vnm,6700,2743,350,978
vnm,6692,3783,350,9764
vnm,6680,3186,350,249
vnm,6687,4516,350,2040
vnm,6685,3043,350,1773
vnm,6684,4009,350,778
vnm,6698,4226,350,6547
vnm,6695,3544,350,899
vnm,6697,5313,350,2785
vnm,6693,1746,350,675
vnm,6691,2708,350,1521
vnm,6689,4810,350,1905
vnm,6696,4509,350,5310
vnm,6686,3636,350,1262
vnm,6683,3946,350,960
vnm,6613,3151,345,3550
vnm,6615,2385,345,1422
vnm,6614,2518,345,1931
vnm,6611,3958,345,7321
vnm,6597,1614,345,19353
vnm,6610,3115,345,6085
vnm,6601,2283,345,13020
vnm,6599,5454,345,15393
vnm,6600,2201,345,24790
vnm,6603,3140,345,3086
vnm,6598,1507,345,7529
vnm,6608,3917,345,7771
vnm,6595,11911,345,1545
vnm,6596,11889,345,1996
vnm,6602,4514,345,3976
vnm,6606,4405,345,2332
vnm,6607,4399,345,1550
vnm,6605,4350,345,2365
vnm,6604,3610,345,5531
vnm,6612,3851,345,2355
vnm,6609,3468,345,2641
vnm,6616,2275,345,2443
vnm,6570,1533,343,263
vnm,6688,3886,343,6982
vnm,6569,4214,343,183
vnm,6571,5740,343,188
vnm,6572,7508,343,200
vnm,6661,4197,349,391
vnm,6676,4445,349,11887
vnm,6662,6181,349,1133
vnm,6668,4323,349,992
vnm,6665,5372,349,822
vnm,6674,4555,349,663
vnm,6678,4506,349,705
vnm,6669,4718,349,1201
vnm,6670,3965,349,1206
vnm,6672,5523,349,964
vnm,6664,6095,349,1174
vnm,6671,3379,349,2280
vnm,6673,4395,349,800
vnm,6679,3520,349,228
vnm,6667,5015,349,788
vnm,6677,5880,349,7219
vnm,6666,4872,349,3829
vnm,6675,4447,349,893
vnm,6663,2343,349,1268
vnm,6574,3946,344,435
vnm,6590,6069,344,447
vnm,6573,12683,344,831
vnm,6577,4357,344,6031
vnm,6593,4519,344,770
vnm,6591,1689,344,19918
vnm,6585,1890,344,799
vnm,6584,3631,344,1694
vnm,6583,929,344,2579
vnm,6579,2451,344,1470
vnm,6587,5038,344,1515
vnm,6581,5789,344,3304
vnm,6582,3219,344,1145
vnm,6594,1185,344,10666
vnm,6592,5949,344,4033
vnm,6589,2302,344,623
vnm,6580,3047,344,1368
vnm,6586,5726,344,5289
vnm,6575,2706,344,1556
vnm,6588,3505,344,1128
vnm,6578,2424,344,1612
vnm,6576,3279,344,4219
vnm,10918,16844,686,3801
vnm,10920,13257,686,4294
vnm,10909,8620,686,911
vnm,10910,12293,686,5614
vnm,10911,13900,686,4845
vnm,10914,14093,686,3198
vnm,10915,7938,686,2975
vnm,10912,7399,686,2139
vnm,10926,7378,689,1777
vnm,10930,6767,689,1914
vnm,10931,10105,689,2686
vnm,10928,7971,689,1915
vnm,10932,6605,689,3528
vnm,10927,4971,689,1648
vnm,10925,5818,689,769
vnm,10929,8001,689,2756
vnm,10899,9073,687,1342
vnm,10896,10463,687,1626
vnm,10907,10937,687,3312
vnm,10901,11915,687,3593
vnm,10906,16893,687,4407
vnm,10905,6898,687,2493
vnm,10895,12655,687,1652
vnm,10904,8117,687,2923
vnm,10903,10625,687,2185
vnm,10898,5188,687,714
vnm,10902,13775,687,3821
vnm,10900,11271,687,2950
vnm,10897,20025,687,3987
vnm,10941,5383,690,1765
vnm,10935,8338,690,858
vnm,10936,4337,690,1642
vnm,10937,8021,690,2654
vnm,10933,12947,690,2483
vnm,10943,12192,690,5531
vnm,10939,5245,690,1497
vnm,10934,6575,690,1654
vnm,10940,9659,690,3822
vnm,10942,8095,690,2506
vnm,10938,12563,690,3626
vnm,10908,6876,688,1282
vnm,10916,9361,688,4628
vnm,10913,10050,688,4636
vnm,10917,8839,688,3150
vnm,10921,13289,688,11466
vnm,10923,8016,688,3138
vnm,10919,8928,688,5063
vnm,10924,12377,688,4876
vnm,10922,11978,688,4356
vnm,10952,17754,691,3060
vnm,10962,7191,691,657
vnm,10964,7178,691,1351
vnm,10961,7837,691,681
vnm,10965,10062,691,701
vnm,10950,19775,691,1325
vnm,10959,9856,691,607
vnm,10963,9310,691,317
vnm,10958,20420,691,3597
vnm,10960,23272,691,5101
vnm,10953,16092,691,4381
vnm,10970,6018,692,3446
vnm,10972,6423,692,2425
vnm,10973,6975,692,3467
vnm,10966,15165,692,2149
vnm,10967,14619,692,5137
vnm,10971,7343,692,3856
vnm,10969,7394,692,3877
vnm,10968,9154,692,3604
vnm,10890,5926,685,28
vnm,10894,5428,685,900
vnm,10889,26259,685,687
vnm,10892,24529,685,710
vnm,10891,12971,685,706
vnm,10885,15236,685,2430
vnm,10888,12010,685,231
vnm,10886,9581,685,929
vnm,10887,12434,685,1172
vnm,10893,8978,685,724
vnm,10983,5084,693,3427
vnm,10975,9554,693,2311
vnm,10978,5101,693,2076
vnm,10976,6128,693,4949
vnm,10974,14857,693,3031
vnm,10977,8162,693,4623
vnm,10981,8129,693,4117
vnm,10979,6478,693,3580
vnm,10982,4752,693,2655
vnm,10980,4549,693,2998
vnm,10944,8869,695,3014
vnm,10948,12707,695,2481
vnm,10947,6787,695,1855
vnm,10946,11018,695,4502
vnm,10951,12572,695,4791
vnm,10955,9821,695,5805
vnm,10956,8239,695,3684
vnm,10945,13518,695,1328
vnm,10949,12488,695,2787
vnm,10954,8202,695,3141
vnm,10957,7280,695,3625
vnm,10985,10145,694,423
vnm,10986,10880,694,660
vnm,10989,14012,694,1717
vnm,10993,21212,694,1402
vnm,10984,15449,694,747
vnm,10990,23435,694,2758
vnm,10988,20932,694,4968
vnm,10987,8011,694,567
vnm,10991,23507,694,1924
vnm,10992,15381,694,1022
vnm,1373,6644,87,7796
vnm,1367,5528,87,1008
vnm,1382,3734,87,8786
vnm,1375,5602,87,8573
vnm,1378,4143,87,6936
vnm,1369,3480,87,17297
vnm,1372,3012,87,17236
vnm,1380,4466,87,7630
vnm,1374,3472,87,6663
vnm,1376,4565,87,7219
vnm,1368,4782,87,6069
vnm,1381,2313,87,5284
vnm,1377,4844,87,9630
vnm,1379,3632,87,8434
vnm,1371,3101,87,5103
vnm,1370,2930,87,10248
vnm,1421,7442,89,12958
vnm,1425,3395,89,10512
vnm,1412,8499,89,11327
vnm,1427,5493,89,5698
vnm,1422,4245,89,8506
vnm,1432,4783,89,13647
vnm,1410,12255,89,1390
vnm,1426,5886,89,11296
vnm,1417,3951,89,5455
vnm,1411,29228,89,9373
vnm,1428,3775,89,7807
vnm,1414,3702,89,8340
vnm,1418,3374,89,3398
vnm,1413,5749,89,10501
vnm,1416,10610,89,12247
vnm,1459,7721,91,4475
vnm,1457,6475,91,7732
vnm,1462,5889,91,9064
vnm,1469,2895,91,3896
vnm,1470,2922,91,3421
vnm,1472,9715,91,14287
vnm,1463,4939,91,2672
vnm,1460,12560,91,4371
vnm,1467,5518,91,16430
vnm,1455,5794,91,5797
vnm,1471,2949,91,4608
vnm,1466,18948,91,11898
vnm,1454,16539,91,1710
vnm,1464,9702,91,6825
vnm,1456,7638,91,8549
vnm,1461,6690,91,4910
vnm,1458,4297,91,3644
vnm,1474,3736,91,11892
vnm,1465,8072,91,8074
vnm,1468,7261,91,19050
vnm,1473,8349,91,14552
vnm,1475,4069,91,9896
vnm,1359,3021,86,10752
vnm,1361,5497,86,17565
vnm,1365,7083,86,8494
vnm,1353,9570,86,15014
vnm,1358,1818,86,10221
vnm,1363,3803,86,4093
vnm,1354,4884,86,12225
vnm,1351,11625,86,4238
vnm,1364,10981,86,11109
vnm,1366,6624,86,7176
vnm,1356,1988,86,5443
vnm,1352,3724,86,14488
vnm,1357,4489,86,12388
vnm,1355,10910,86,26636
vnm,1360,7758,86,5367
vnm,1362,4982,86,8034
vnm,1409,1885,88,4356
vnm,1406,2417,88,5097
vnm,1391,6689,88,3577
vnm,1388,5680,88,3269
vnm,1393,5698,88,2894
vnm,1394,4784,88,2660
vnm,1389,4448,88,1894
vnm,1397,2606,88,2613
vnm,1404,5926,88,7230
vnm,1405,4555,88,15707
vnm,1386,6962,88,8071
vnm,1398,3366,88,11367
vnm,1395,2578,88,6852
vnm,1385,3947,88,8553
vnm,1408,2032,88,6822
vnm,1383,8835,88,128
vnm,1387,7658,88,5713
vnm,1399,2620,88,3274
vnm,1396,3463,88,5291
vnm,1384,4025,88,17580
vnm,1390,5954,88,7638
vnm,1407,1945,88,3678
vnm,1403,2457,88,2171
vnm,1402,1830,88,6058
vnm,1392,4919,88,1845
vnm,1400,4972,88,2267
vnm,1401,1470,88,3647
vnm,1312,4325,84,21044
vnm,1318,6638,84,3370
vnm,1313,6815,84,16939
vnm,1321,7455,84,4795
vnm,1316,3033,84,9564
vnm,1311,1529,84,8578
vnm,1317,10609,84,7692
vnm,1314,11244,84,23410
vnm,1319,3626,84,5679
vnm,1320,4855,84,8044
vnm,1315,3317,84,10458
vnm,1498,4374,93,9990
vnm,1502,9202,93,31050
vnm,1500,3499,93,46793
vnm,1501,11005,93,34914
vnm,1499,3764,93,20046
vnm,1496,7483,93,18703
vnm,1497,6790,93,5510
vnm,1495,3437,93,16558
vnm,1306,6535,83,2786
vnm,1303,5236,83,4931
vnm,1307,6073,83,1368
vnm,1304,5893,83,8406
vnm,1299,11187,83,357
vnm,1308,9945,83,5691
vnm,1310,14542,83,2789
vnm,1305,5752,83,7719
vnm,1309,8574,83,5189
vnm,1302,7291,83,297
vnm,1301,14308,83,522
vnm,1300,8043,83,229
vnm,1477,5390,92,8584
vnm,1489,12812,92,16234
vnm,1480,6239,92,8233
vnm,1488,14606,92,13649
vnm,1494,12433,92,10293
vnm,1479,5625,92,9161
vnm,1485,8073,92,7581
vnm,1483,8286,92,17362
vnm,1490,7374,92,17349
vnm,1492,6005,92,17913
vnm,1493,9496,92,11506
vnm,1481,5656,92,4125
vnm,1491,4564,92,7471
vnm,1487,3257,92,12570
vnm,1482,9420,92,16061
vnm,1486,16770,92,12591
vnm,1478,2972,92,3010
vnm,1476,6751,92,515
vnm,1484,7160,92,9986
vnm,1350,3934,85,7934
vnm,1341,8546,85,7838
vnm,1346,5915,85,4526
vnm,1337,6456,85,11541
vnm,1326,3031,85,3458
vnm,1332,8305,85,3940
vnm,1327,5813,85,6199
vnm,1344,4512,85,2565
vnm,1325,7554,85,3318
vnm,1342,6807,85,18397
vnm,1347,2784,85,3707
vnm,1329,3176,85,5261
vnm,1328,4331,85,8041
vnm,1336,4320,85,14526
vnm,1348,4124,85,3666
vnm,1335,9585,85,9087
vnm,1324,8015,85,11163
vnm,1334,9575,85,8474
vnm,1345,8234,85,19541
vnm,1333,3070,85,1865
vnm,1349,2753,85,3861
vnm,1330,5573,85,6335
vnm,1323,7591,85,11497
vnm,1331,5280,85,2050
vnm,1343,3425,85,3203
vnm,1338,6494,85,1834
vnm,1322,4810,85,144
vnm,1340,6623,85,4337
vnm,1339,11016,85,2921
vnm,1429,5034,94,8261
vnm,1436,3101,94,9705
vnm,1435,3920,94,10484
vnm,1420,2954,94,3925
vnm,1434,6492,94,6559
vnm,1430,1807,94,5564
vnm,1424,3533,94,4872
vnm,1431,2089,94,7304
vnm,1419,4800,94,6128
vnm,1415,3366,94,9387
vnm,1438,4905,94,20124
vnm,1423,4684,94,5371
vnm,1433,10409,94,9564
vnm,1437,4275,94,12053
vnm,1440,8323,90,8963
vnm,1445,5321,90,11207
vnm,1449,3039,90,3903
vnm,1447,6033,90,8306
vnm,1443,4090,90,4903
vnm,1442,4222,90,2519
vnm,1453,4510,90,8631
vnm,1451,5018,90,11493
vnm,1446,3361,90,6310
vnm,1452,11029,90,11410
vnm,1441,4255,90,7366
vnm,1450,7810,90,12117
vnm,1444,2272,90,3414
vnm,1439,4237,90,198
vnm,1448,5047,90,5810
vnm,8857,11165,525,2860
vnm,8849,8451,525,693
vnm,8855,8101,525,4982
vnm,8850,5627,525,3092
vnm,8852,5520,525,1852
vnm,8854,6097,525,3314
vnm,8851,1675,525,3803
vnm,8856,8810,525,2664
vnm,8853,13496,525,4025
vnm,8827,6274,522,2405
vnm,8822,9370,522,4247
vnm,8823,4073,522,4127
vnm,8817,9399,522,725
vnm,8820,12056,522,4200
vnm,8818,8948,522,4282
vnm,8826,3055,522,4492
vnm,8824,4458,522,4136
vnm,8831,7208,522,3576
vnm,8830,7694,522,9830
vnm,8819,11083,522,8484
vnm,8821,15940,522,3439
vnm,8828,19715,522,2703
vnm,8829,12099,522,8059
vnm,8825,7588,522,2310
vnm,8814,5118,521,3938
vnm,8811,19604,521,2143
vnm,8813,9191,521,3955
vnm,8812,11021,521,3741
vnm,8806,6212,521,470
vnm,8815,7877,521,2677
vnm,8808,7181,521,2920
vnm,8810,11061,521,3617
vnm,8809,9206,521,5294
vnm,8807,15117,521,9813
vnm,8816,16623,521,4534
vnm,8844,17764,524,4210
vnm,8842,15068,524,2965
vnm,8840,23732,524,678
vnm,8843,17343,524,4547
vnm,8846,18951,524,2717
vnm,8845,11040,524,2440
vnm,8847,8351,524,1220
vnm,8841,20746,524,8533
vnm,8848,18650,524,2889
vnm,8833,18107,523,576
vnm,8832,12437,523,458
vnm,8834,17962,523,596
vnm,8839,15918,523,1163
vnm,8837,18755,523,1015
vnm,8836,16534,523,2714
vnm,8835,11981,523,2197
vnm,8838,24888,523,894
vnm,8790,7663,519,10762
vnm,8792,10059,519,5013
vnm,8784,14389,519,1000
vnm,8787,5795,519,21033
vnm,8785,10734,519,20073
vnm,8791,13424,519,7576
vnm,8786,3546,519,10381
vnm,8788,13274,519,13218
vnm,8789,11566,519,6837
vnm,8793,10560,519,5916
vnm,8800,12544,520,12540
vnm,8799,12288,520,18554
vnm,8794,9137,520,845
vnm,8796,15730,520,10005
vnm,8797,11636,520,12444
vnm,8795,6815,520,5914
vnm,8801,6963,520,4353
vnm,8798,8809,520,29204
vnm,8805,16694,520,6697
vnm,8804,9884,520,5122
vnm,8803,13018,520,12998
vnm,8802,9926,520,4824
vnm,8781,8309,518,2314
vnm,8777,18786,518,432
vnm,8782,22515,518,2945
vnm,8783,15681,518,1761
vnm,8774,15095,518,977
vnm,8778,7333,518,138
vnm,8775,16365,518,624
vnm,8776,11183,518,258
vnm,8780,6736,518,2374
vnm,8779,9378,518,4600
vnm,8867,23113,526,3337
vnm,8866,40838,526,3930
vnm,8865,10232,526,2553
vnm,8859,12011,526,6730
vnm,8863,11541,526,1415
vnm,8862,21180,526,3564
vnm,8860,10008,526,4951
vnm,8861,19411,526,5345
vnm,8868,9177,526,5366
vnm,8864,5792,526,1512
vnm,8858,13371,526,445
vnm,6822,2421,358,2007
vnm,6803,7493,358,1630
vnm,6811,3536,358,1034
vnm,6820,2747,358,6907
vnm,6809,1256,358,1291
vnm,6821,1430,358,3217
vnm,6810,2163,358,3778
vnm,6805,1802,358,16710
vnm,6806,1845,358,4948
vnm,6814,2097,358,592
vnm,6823,3114,358,14577
vnm,6818,1154,358,7717
vnm,6817,2570,358,4525
vnm,6807,2091,358,7825
vnm,6804,3057,358,4907
vnm,6819,2174,358,6215
vnm,6808,1275,358,38711
vnm,6815,492,358,9893
vnm,6816,2275,358,4385
vnm,6813,954,358,3376
vnm,6812,2597,358,2019
vnm,6720,23506,352,295
vnm,6726,18209,352,489
vnm,6721,11658,352,618
vnm,6727,11511,352,1225
vnm,6713,10543,352,110
vnm,6724,12534,352,825
vnm,6722,11940,352,385
vnm,6711,16233,352,235
vnm,6702,7394,352,33
vnm,6710,7320,352,39
vnm,6706,11746,352,90
vnm,6715,9149,352,92
vnm,6705,12130,352,90
vnm,6709,5083,352,25
vnm,6716,7883,352,77
vnm,6701,6995,352,46
vnm,6719,19230,352,112
vnm,6703,18415,352,135
vnm,6707,13340,352,107
vnm,6704,14319,352,107
vnm,6708,11685,352,157
vnm,6723,10296,352,615
vnm,6725,20255,352,935
vnm,6718,15792,352,183
vnm,6712,18904,352,174
vnm,6714,5877,352,117
vnm,6717,14566,352,191
vnm,6786,1526,356,28825
vnm,6775,15313,356,1900
vnm,6785,1656,356,3994
vnm,6782,8019,356,2436
vnm,6780,11288,356,2101
vnm,6778,14798,356,1407
vnm,6781,8697,356,1001
vnm,6784,13316,356,3841
vnm,6779,16080,356,3179
vnm,6783,4648,356,730
vnm,6777,8870,356,993
vnm,6776,7852,356,579
vnm,6800,4045,357,13808
vnm,6802,3919,357,6698
vnm,6788,5439,357,416
vnm,6801,1130,357,2435
vnm,6796,6307,357,1225
vnm,6797,2983,357,7210
vnm,6795,9317,357,1858
vnm,6798,10383,357,3548
vnm,6789,8792,357,820
vnm,6799,4886,357,5268
vnm,6790,11887,357,1327
vnm,6792,8118,357,1613
vnm,6791,6069,357,5280
vnm,6793,13912,357,693
vnm,6794,7929,357,1555
vnm,6787,8465,357,872
vnm,6848,1255,360,894
vnm,6849,2737,360,1232
vnm,6847,2252,360,1368
vnm,6845,2019,360,7866
vnm,6843,2732,360,9489
vnm,6844,1433,360,5160
vnm,6842,3406,360,471
vnm,6850,1287,360,12868
vnm,6851,2492,360,6264
vnm,6852,2294,360,13540
vnm,6846,1939,360,18846
vnm,6736,4181,353,870
vnm,6733,3521,353,1345
vnm,6729,2380,353,1730
vnm,6731,4170,353,1349
vnm,6730,2081,353,1832
vnm,6741,11292,353,3549
vnm,6732,6073,353,1864
vnm,6734,6714,353,4024
vnm,6728,7327,353,2157
vnm,6735,3798,353,548
vnm,6739,6936,353,4509
vnm,6737,6679,353,3588
vnm,6740,5147,353,47436
vnm,6743,8025,353,12311
vnm,6738,3027,353,3171
vnm,6742,5128,353,18653
vnm,6835,11506,359,2773
vnm,6831,14105,359,3775
vnm,6833,1928,359,1628
vnm,6836,13535,359,10228
vnm,6840,2615,359,3884
vnm,6832,8456,359,2270
vnm,6837,8853,359,8140
vnm,6839,8128,359,6471
vnm,6838,6488,359,6245
vnm,6834,6750,359,3451
vnm,6825,10711,359,9376
vnm,6824,10335,359,1752
vnm,6829,3413,359,857
vnm,6828,1702,359,506
vnm,6830,6461,359,565
vnm,6827,6681,359,861
vnm,6826,3794,359,828
vnm,6841,2705,359,5165
vnm,6759,9460,355,400
vnm,6769,11566,355,2944
vnm,6762,9432,355,687
vnm,6757,10803,355,635
vnm,6760,6111,355,152
vnm,6766,4809,355,1123
vnm,6768,6002,355,2088
vnm,6758,10378,355,751
vnm,6764,10414,355,1092
vnm,6763,3878,355,635
vnm,6756,7354,355,209
vnm,6765,19580,355,669
vnm,6761,7864,355,1690
vnm,6755,20641,355,347
vnm,6771,6615,355,1516
vnm,6774,8218,355,1638
vnm,6772,3409,355,450
vnm,6773,4636,355,2226
vnm,6770,9641,355,990
vnm,6767,6578,355,1534
vnm,6751,7370,354,992
vnm,6748,4314,354,603
vnm,6747,6155,354,2546
vnm,6746,4481,354,715
vnm,6754,9761,354,1290
vnm,6749,6397,354,580
vnm,6753,6389,354,965
vnm,6745,4222,354,1714
vnm,6752,8410,354,970
vnm,6750,8795,354,2313
vnm,6744,9879,354,1110
vnm,4339,5185,244,477
vnm,4366,3350,244,487
vnm,4348,4894,244,468
vnm,4380,4734,244,456
vnm,4336,4016,244,496
vnm,4373,6826,244,751
vnm,4358,8297,244,476
vnm,4341,6843,244,904
vnm,4364,4845,244,408
vnm,4376,2823,244,276
vnm,4354,4251,244,462
vnm,4356,4803,244,321
vnm,4353,5703,244,631
vnm,4375,5020,244,538
vnm,4335,4225,244,68
vnm,4377,2473,244,360
vnm,4355,6152,244,615
vnm,4345,10509,244,808
vnm,4374,4221,244,510
vnm,4370,2386,244,314
vnm,4337,8715,244,858
vnm,4371,5424,244,438
vnm,4340,8534,244,803
vnm,4362,5748,244,781
vnm,4363,7478,244,726
vnm,4347,5383,244,643
vnm,4372,6373,244,547
vnm,4365,4138,244,477
vnm,4369,5835,244,522
vnm,4352,6648,244,814
vnm,4351,4414,244,385
vnm,4360,3065,244,402
vnm,4368,3040,244,359
vnm,4338,7028,244,647
vnm,4344,4905,244,510
vnm,4343,7460,244,653
vnm,4361,3919,244,389
vnm,4346,5219,244,448
vnm,4349,6337,244,550
vnm,4350,6381,244,547
vnm,4359,6114,244,551
vnm,4342,7147,244,558
vnm,4357,4640,244,408
vnm,4367,7118,244,686
vnm,4314,5606,243,545
vnm,4303,7086,243,716
vnm,4305,5303,243,401
vnm,4332,6803,243,930
vnm,4324,6735,243,432
vnm,4331,6533,243,736
vnm,4304,4428,243,499
vnm,4301,9706,243,1016
vnm,4310,7778,243,739
vnm,4315,7844,243,758
vnm,4311,7287,243,649
vnm,4326,9102,243,912
vnm,4328,5351,243,636
vnm,4334,8748,243,986
vnm,4323,3557,243,401
vnm,4306,10204,243,992
vnm,4307,4783,243,584
vnm,4300,9130,243,692
vnm,4309,13853,243,1008
